Location,Element,Start Time,End Time,Value
嘉義縣,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
嘉義縣,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
嘉義縣,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
嘉義縣,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,多雲時陰短暫陣雨或雷雨
嘉義縣,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,多雲短暫陣雨或雷雨
嘉義縣,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲短暫陣雨或雷雨
嘉義縣,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,晴時多雲
嘉義縣,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
嘉義縣,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
嘉義縣,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲時晴
嘉義縣,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,晴午後短暫雷陣雨
嘉義縣,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
屏東縣,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,32
屏東縣,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,29
屏東縣,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,33
屏東縣,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,30
屏東縣,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,32
屏東縣,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,29
屏東縣,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,30
屏東縣,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,27
屏東縣,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,31
屏東縣,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,28
屏東縣,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,32
屏東縣,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,29
屏東縣,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,32
屏東縣,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,29
屏東縣,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,29
屏東縣,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,23
屏東縣,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,23
屏東縣,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,24
屏東縣,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,24
屏東縣,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,23
屏東縣,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,23
屏東縣,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,22
屏東縣,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,22
屏東縣,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,23
屏東縣,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,23
屏東縣,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,23
屏東縣,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,23
屏東縣,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,24
屏東縣,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
屏東縣,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
屏東縣,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,10
屏東縣,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
屏東縣,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,20
屏東縣,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,30
屏東縣,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
屏東縣,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
屏東縣,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
屏東縣,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,多雲短暫陣雨或雷雨
屏東縣,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,多雲短暫陣雨或雷雨
屏東縣,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲時陰短暫陣雨或雷雨
屏東縣,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,多雲時晴
屏東縣,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,晴時多雲
屏東縣,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲時晴
屏東縣,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲短暫陣雨
屏東縣,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲時陰短暫陣雨
臺東縣,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,29
臺東縣,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,26
臺東縣,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,29
臺東縣,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,27
臺東縣,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
臺東縣,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,27
臺東縣,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,28
臺東縣,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,25
臺東縣,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,27
臺東縣,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,25
臺東縣,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,29
臺東縣,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,26
臺東縣,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,30
臺東縣,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,27
臺東縣,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,26
臺東縣,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,23
臺東縣,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,23
臺東縣,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
臺東縣,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
臺東縣,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,23
臺東縣,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,23
臺東縣,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,22
臺東縣,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,22
臺東縣,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,21
臺東縣,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,21
臺東縣,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,23
臺東縣,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,23
臺東縣,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,23
臺東縣,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,10
臺東縣,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,10
臺東縣,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,30
臺東縣,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
臺東縣,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,20
臺東縣,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,20
臺東縣,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
臺東縣,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
臺東縣,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
臺東縣,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
臺東縣,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,多雲時陰
臺東縣,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,多雲短暫陣雨
臺東縣,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,多雲時陰
臺東縣,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
臺東縣,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,晴時多雲
臺東縣,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰時多雲短暫陣雨
臺東縣,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰短暫陣雨
臺東縣,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,陰天
臺東縣,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,陰時多雲
臺東縣,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲時晴
臺東縣,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲時晴
臺東縣,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲短暫陣雨
臺東縣,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
花蓮縣,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,28
花蓮縣,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,25
花蓮縣,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,28
花蓮縣,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,26
花蓮縣,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,29
花蓮縣,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,26
花蓮縣,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,24
花蓮縣,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,23
花蓮縣,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,24
花蓮縣,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,23
花蓮縣,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,27
花蓮縣,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,25
花蓮縣,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,28
花蓮縣,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,26
花蓮縣,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,25
花蓮縣,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,22
花蓮縣,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,22
花蓮縣,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
花蓮縣,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
花蓮縣,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,22
花蓮縣,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
花蓮縣,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
花蓮縣,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,21
花蓮縣,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,20
花蓮縣,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,20
花蓮縣,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,22
花蓮縣,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,22
花蓮縣,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,23
花蓮縣,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,10
花蓮縣,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,20
花蓮縣,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,20
花蓮縣,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,30
花蓮縣,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,20
花蓮縣,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,50
花蓮縣,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
花蓮縣,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
花蓮縣,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
花蓮縣,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,多雲時晴
花蓮縣,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,陰時多雲
花蓮縣,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,多雲短暫陣雨
花蓮縣,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
花蓮縣,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰時多雲短暫陣雨或雷雨
花蓮縣,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨
花蓮縣,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰短暫陣雨
花蓮縣,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,陰天
花蓮縣,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,陰時多雲
花蓮縣,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲午後短暫雷陣雨
花蓮縣,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
花蓮縣,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲午後短暫雷陣雨
花蓮縣,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲
澎湖縣,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,28
澎湖縣,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,25
澎湖縣,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,29
澎湖縣,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,25
澎湖縣,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,29
澎湖縣,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,24
澎湖縣,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,25
澎湖縣,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,23
澎湖縣,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,26
澎湖縣,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
澎湖縣,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,26
澎湖縣,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,25
澎湖縣,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,29
澎湖縣,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,26
澎湖縣,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,25
澎湖縣,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,23
澎湖縣,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,23
澎湖縣,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,24
澎湖縣,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,24
澎湖縣,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,22
澎湖縣,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
澎湖縣,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,22
澎湖縣,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,22
澎湖縣,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,22
澎湖縣,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,23
澎湖縣,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,23
澎湖縣,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,23
澎湖縣,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,24
澎湖縣,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
澎湖縣,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
澎湖縣,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,10
澎湖縣,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,30
澎湖縣,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
澎湖縣,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,30
澎湖縣,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
澎湖縣,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
澎湖縣,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
澎湖縣,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
澎湖縣,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
澎湖縣,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,陰時多雲短暫陣雨或雷雨
澎湖縣,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲時陰短暫陣雨
澎湖縣,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰時多雲短暫陣雨或雷雨
澎湖縣,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰時多雲短暫陣雨
澎湖縣,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲
澎湖縣,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,多雲時晴
澎湖縣,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
澎湖縣,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲時晴
澎湖縣,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲短暫陣雨
澎湖縣,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲短暫陣雨
澎湖縣,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
基隆市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,30
基隆市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
基隆市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,30
基隆市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,28
基隆市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,28
基隆市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,25
基隆市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
基隆市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
基隆市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,24
基隆市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,22
